year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	3	411	Messiah	-	Opponent Totals	-	-	-	10	9	29	153	68	226	""	17	""	""	""	1837:10	50	2.449	118	0.702	""	""	""	""	""	43	1	""
2018	12621	3	412	Methodist	-	TEAM	-	-	-	1	""	2	""	1	183	""	1	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	412	Methodist	-	Totals	-	-	-	44	29	117	254	124	187	""	23	""	""	""	1733:55	26	1.350	71	0.732	6	""	""	""	2	79	2	""
2018	12621	3	412	Methodist	-	Opponent Totals	-	-	-	26	15	67	195	97	237	1	33	""	""	""	1733:55	44	2.284	80	0.645	4	""	""	""	3	80	3	""
2018	12621	3	420	Middlebury	-	TEAM	-	-	-	1	""	2	""	1	159	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1
2018	12621	3	420	Middlebury	-	Totals	-	-	-	18	9	45	239	102	204	""	17	""	""	""	1656:46	17	0.923	57	0.770	10	""	""	""	""	65	""	""
2018	12621	3	420	Middlebury	-	Opponent Totals	-	-	-	17	10	44	170	74	210	1	14	""	""	""	1656:46	18	0.978	83	0.822	4	""	""	1	1	86	1	""
2018	12621	3	424	Millikin	-	TEAM	-	-	-	""	""	0	""	""	125	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	424	Millikin	-	Totals	-	-	-	24	16	64	212	106	140	1	18	""	""	""	1596:42	29	1.635	77	0.726	3	""	""	""	1	60	2	""
2018	12621	3	424	Millikin	-	Opponent Totals	-	-	-	29	26	84	229	106	121	1	6	""	""	""	1596:42	24	1.353	82	0.774	2	""	""	""	2	94	2	""
2018	12621	3	426	Millsaps	-	TEAM	-	-	-	1	""	2	""	1	186	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	426	Millsaps	-	Totals	-	-	-	30	29	89	260	124	186	1	22	""	""	""	1500:00	31	1.860	71	0.696	5	""	""	""	""	85	1	""
2018	12621	3	426	Millsaps	-	Opponent Totals	-	-	-	31	17	79	198	102	218	2	28	""	""	""	1500:00	30	1.800	94	0.758	4	""	""	""	3	61	3	""
2018	12621	3	1226	Minn.-Morris	-	TEAM	-	-	-	""	""	0	""	""	236	""	2	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1226	Minn.-Morris	-	Totals	-	-	-	25	18	68	234	116	270	1	32	""	""	""	1933:02	27	1.257	114	0.809	9	""	""	""	2	72	2	""
2018	12621	3	1226	Minn.-Morris	-	Opponent Totals	-	-	-	27	27	81	339	141	232	1	26	""	""	""	1933:02	25	1.164	91	0.784	7	""	""	1	""	102	2	""
2018	12621	3	16142	Misericordia	-	TEAM	-	-	-	""	""	0	""	""	169	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	16142	Misericordia	-	Totals	-	-	-	13	10	36	179	68	180	1	13	""	""	""	1665:44	37	1.999	87	0.702	""	""	""	""	""	93	1	""
2018	12621	3	16142	Misericordia	-	Opponent Totals	-	-	-	37	23	97	263	124	186	""	9	""	""	""	1665:44	13	0.702	55	0.809	12	""	""	""	2	113	2	""
2018	12621	3	30042	Mitchell	-	TEAM	-	-	-	1	""	2	""	1	240	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	1
2018	12621	3	30042	Mitchell	-	Totals	-	-	-	37	25	99	275	136	249	2	32	""	""	""	1666:06	32	1.729	96	0.750	3	""	""	""	6	91	6	""
2018	12621	3	30042	Mitchell	-	Opponent Totals	-	-	-	32	24	88	306	128	245	3	20	""	""	""	1666:06	37	1.999	99	0.728	3	""	""	""	""	87	""	""
2018	12621	3	438	Monmouth (IL)	-	TEAM	-	-	-	1	""	2	""	1	177	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	3	438	Monmouth (IL)	-	Totals	-	-	-	14	12	40	230	86	177	2	18	""	""	""	1670:00	38	2.048	64	0.627	3	""	""	""	2	71	3	""
2018	12621	3	438	Monmouth (IL)	-	Opponent Totals	-	-	-	38	23	99	231	102	228	2	26	""	""	""	1670:00	14	0.754	72	0.837	10	""	""	""	4	92	5	""
2018	12621	3	442	Montclair St.	-	TEAM	-	-	-	1	""	2	""	1	250	1	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	442	Montclair St.	-	Totals	-	-	-	64	43	171	373	165	250	1	30	""	""	""	1916:56	27	1.268	90	0.769	8	""	""	""	2	107	2	""
2018	12621	3	442	Montclair St.	-	Opponent Totals	-	-	-	27	23	77	264	117	204	""	20	""	""	""	1916:56	64	3.005	101	0.612	4	""	""	""	3	76	4	""
2018	12621	3	443	Moravian	-	TEAM	-	-	-	""	""	0	""	""	205	""	2	""	6	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	3	443	Moravian	-	Totals	-	-	-	23	10	56	231	93	216	1	23	""	""	""	1610:00	17	0.950	76	0.817	7	""	""	""	2	83	3	""
2018	12621	3	443	Moravian	-	Opponent Totals	-	-	-	17	9	43	232	93	211	""	18	""	""	""	1610:00	23	1.286	70	0.753	5	""	""	""	1	83	1	""
2018	12621	3	30067	Morrisville St.	-	TEAM	-	-	-	1	""	2	""	1	176	""	""	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	1
2018	12621	3	30067	Morrisville St.	-	Totals	-	-	-	23	17	63	210	90	176	""	21	""	""	""	1550:00	32	1.858	87	0.731	3	""	""	""	2	67	3	""
2018	12621	3	30067	Morrisville St.	-	Opponent Totals	-	-	-	32	25	89	285	119	212	1	26	""	""	""	1550:00	23	1.335	67	0.744	5	""	""	""	1	94	1	""
2018	12621	3	30036	Mount Aloysius	-	TEAM	-	-	-	1	""	2	""	1	214	""	4	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30036	Mount Aloysius	-	Totals	-	-	-	50	35	135	369	186	227	""	40	""	""	""	1795:01	15	0.752	99	0.868	10	""	""	""	2	124	3	""
2018	12621	3	30036	Mount Aloysius	-	Opponent Totals	-	-	-	15	9	39	259	114	181	2	27	""	""	""	1840:01	50	2.446	136	0.731	2	""	""	""	""	115	2	""
2018	12621	3	27901	Mount Ida	-	TEAM	-	-	-	""	""	0	""	1	245	""	1	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	27901	Mount Ida	-	Totals	-	-	-	31	20	82	353	170	253	1	16	""	""	""	1685:35	34	1.815	88	0.721	3	""	""	1	3	104	3	""
2018	12621	3	27901	Mount Ida	-	Opponent Totals	-	-	-	34	21	89	249	123	196	""	14	""	""	""	1685:35	31	1.655	138	0.817	4	""	""	1	2	67	2	""
2018	12621	3	452	Mount Union	-	TEAM	-	-	-	""	""	0	""	""	129	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	452	Mount Union	-	Totals	-	-	-	20	13	53	234	105	163	1	19	""	""	""	1530:09	17	1.000	73	0.811	5	""	""	1	""	93	1	""
2018	12621	3	452	Mount Union	-	Opponent Totals	-	-	-	17	15	49	201	91	177	2	24	""	""	""	1524:08	20	1.181	85	0.810	8	""	""	""	1	66	1	""
2018	12621	3	8567	Mt. St. Joseph	-	TEAM	-	-	-	1	1	3	1	1	143	""	1	""	6	""	""	1	""	7	0.875	""	""	""	1	""	""	""	""
2018	12621	3	8567	Mt. St. Joseph	-	Totals	-	-	-	24	10	58	236	109	203	3	25	""	""	""	1761:01	41	2.095	108	0.725	4	""	""	1	3	74	3	""
2018	12621	3	8567	Mt. St. Joseph	-	Opponent Totals	-	-	-	41	29	111	317	150	170	1	17	""	""	""	1811:20	24	1.192	84	0.778	5	""	""	2	4	128	5	""
2018	12621	3	1468	Mt. St. Mary (NY)	-	TEAM	-	-	-	""	""	0	""	""	233	""	4	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1468	Mt. St. Mary (NY)	-	Totals	-	-	-	31	25	87	211	99	242	2	36	""	""	""	1737:59	22	1.139	82	0.788	9	""	""	""	2	83	2	""
2018	12621	3	1468	Mt. St. Mary (NY)	-	Opponent Totals	-	-	-	22	20	64	207	104	245	1	30	""	""	""	1737:59	31	1.605	68	0.687	2	""	""	""	""	87	""	""
2018	12621	3	451	Mt. St. Vincent	-	TEAM	-	-	-	""	""	0	""	""	179	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	451	Mt. St. Vincent	-	Totals	-	-	-	32	16	80	247	123	222	""	25	""	""	""	1683:31	53	2.833	81	0.604	3	""	""	""	1	60	2	""
2018	12621	3	451	Mt. St. Vincent	-	Opponent Totals	-	-	-	53	36	142	319	134	222	1	25	""	""	""	1683:31	32	1.711	91	0.740	6	""	""	""	5	82	5	""
2018	12621	3	453	Muhlenberg	-	TEAM	-	-	-	""	""	0	""	""	223	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	453	Muhlenberg	-	Totals	-	-	-	21	20	62	236	93	225	2	24	""	""	""	1646:01	23	1.258	83	0.783	4	""	""	""	3	68	3	""
2018	12621	3	453	Muhlenberg	-	Opponent Totals	-	-	-	23	19	65	252	106	233	2	25	""	""	""	1646:01	21	1.148	72	0.774	8	""	""	""	2	72	2	""
2018	12621	3	455	Muskingum	-	TEAM	-	-	-	""	""	0	""	""	221	""	6	""	1	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	455	Muskingum	-	Totals	-	-	-	24	17	65	193	82	247	4	34	""	""	""	1642:21	66	3.617	128	0.660	1	""	""	3	2	60	2	""
2018	12621	3	455	Muskingum	-	Opponent Totals	-	-	-	66	47	179	420	194	168	1	13	""	""	""	1603:22	24	1.347	58	0.707	6	""	""	""	5	117	6	""
2018	12621	3	491	N.C. Wesleyan	-	TEAM	-	-	-	""	""	0	""	""	193	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	491	N.C. Wesleyan	-	Totals	-	-	-	50	31	131	321	157	258	2	32	""	""	""	1800:00	17	0.850	64	0.790	12	""	""	""	3	94	4	""
2018	12621	3	491	N.C. Wesleyan	-	Opponent Totals	-	-	-	17	11	45	167	82	220	2	27	""	""	""	1800:00	50	2.500	107	0.682	3	""	""	""	2	67	2	""
2018	12621	3	479	NYU	-	TEAM	-	-	-	""	""	0	""	""	167	1	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	479	NYU	-	Totals	-	-	-	32	23	87	219	113	167	2	27	""	""	""	1586:19	31	1.759	85	0.733	4	""	""	""	5	67	5	""
2018	12621	3	479	NYU	-	Opponent Totals	-	-	-	31	25	87	244	116	169	1	22	""	""	""	1586:19	32	1.816	81	0.717	5	""	""	""	4	98	5	""
2018	12621	3	461	Nazareth	-	TEAM	-	-	-	""	""	0	""	""	163	""	1	""	4	""	""	0	""	2	1.000	""	""	""	1	""	""	""	""
2018	12621	3	461	Nazareth	-	Totals	-	-	-	32	22	86	240	126	163	""	21	""	""	""	1574:51	16	0.914	104	0.867	8	""	""	1	2	54	2	""
2018	12621	3	461	Nazareth	-	Opponent Totals	-	-	-	16	10	42	257	120	141	1	18	""	""	""	1574:51	32	1.829	94	0.746	4	""	""	2	1	89	2	""
2018	12621	3	462	Neb. Wesleyan	-	TEAM	-	-	-	""	""	0	""	""	175	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	462	Neb. Wesleyan	-	Totals	-	-	-	34	38	106	260	113	181	""	21	""	""	""	1703:08	24	1.268	88	0.786	7	""	""	""	""	104	""	""
2018	12621	3	462	Neb. Wesleyan	-	Opponent Totals	-	-	-	24	19	67	237	112	189	1	21	""	""	""	1703:08	34	1.797	79	0.699	5	""	""	""	1	93	2	""
2018	12621	3	1254	Neumann	-	TEAM	-	-	-	""	""	0	""	""	212	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1254	Neumann	-	Totals	-	-	-	26	17	69	294	142	212	2	25	""	""	""	1560:03	20	1.154	69	0.775	7	""	""	""	1	114	3	""
2018	12621	3	1254	Neumann	-	Opponent Totals	-	-	-	20	11	51	227	89	221	5	22	""	""	""	1560:03	26	1.500	116	0.817	6	""	""	""	3	76	3	""
2018	12621	3	467	New England Col.	-	TEAM	-	-	-	1	""	2	""	1	268	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	467	New England Col.	-	Totals	-	-	-	41	40	122	388	171	281	2	22	""	""	""	1841:30	35	1.711	97	0.735	5	""	""	4	1	102	1	""
2018	12621	3	467	New England Col.	-	Opponent Totals	-	-	-	35	29	99	299	134	269	2	22	""	""	""	1840:49	41	2.005	129	0.759	4	""	""	2	2	107	3	""
2018	12621	3	319	New Jersey City	-	TEAM	-	-	-	""	""	0	""	""	245	""	1	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	319	New Jersey City	-	Totals	-	-	-	20	12	52	263	109	280	4	28	""	""	""	1676:19	40	2.148	100	0.714	4	""	""	""	1	66	2	""
2018	12621	3	319	New Jersey City	-	Opponent Totals	-	-	-	40	37	117	325	140	237	1	33	""	""	""	1676:19	20	1.074	89	0.817	5	""	""	""	2	104	4	""
2018	12621	3	476	New Rochelle	-	TEAM	-	-	-	""	""	0	""	""	28	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	476	New Rochelle	-	Totals	-	-	-	20	11	51	99	56	46	""	4	""	""	""	632:31	23	3.273	33	0.589	""	""	""	""	2	34	3	""
2018	12621	3	476	New Rochelle	-	Opponent Totals	-	-	-	23	19	65	90	56	73	1	11	""	""	""	632:31	20	2.846	37	0.649	2	""	""	""	""	25	1	""
2018	12621	3	21772	Newbury	-	TEAM	-	-	-	""	""	0	""	""	151	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	21772	Newbury	-	Totals	-	-	-	27	17	71	279	124	254	2	30	""	""	""	1809:05	50	2.487	129	0.721	2	""	""	""	""	72	""	""
2018	12621	3	21772	Newbury	-	Opponent Totals	-	-	-	50	43	143	356	179	282	""	28	""	""	""	1809:05	27	1.343	97	0.782	7	""	""	""	3	121	5	""
2018	12621	3	484	Nichols	-	TEAM	-	-	-	1	""	2	""	1	161	""	1	""	4	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	484	Nichols	-	Totals	-	-	-	33	26	92	335	165	180	""	22	""	""	""	1668:31	33	1.780	101	0.754	5	""	""	2	2	98	3	""
2018	12621	3	484	Nichols	-	Opponent Totals	-	-	-	33	27	93	267	134	204	1	14	""	""	""	1668:31	33	1.780	132	0.800	3	""	""	2	2	76	3	""
2018	12621	3	492	North Central (IL)	-	TEAM	-	-	-	""	""	0	""	1	82	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	492	North Central (IL)	-	Totals	-	-	-	20	16	56	265	114	173	""	15	""	""	""	1702:24	21	1.110	68	0.764	5	""	""	""	1	83	2	""
2018	12621	3	492	North Central (IL)	-	Opponent Totals	-	-	-	21	20	62	230	88	158	2	20	""	""	""	1702:24	20	1.057	95	0.826	7	""	""	""	""	96	1	""
2018	12621	3	30039	North Central (MN)	-	TEAM	-	-	-	""	""	0	""	""	121	""	""	""	4	""	""	0	""	7	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30039	North Central (MN)	-	Totals	-	-	-	28	5	61	248	122	150	5	25	""	""	""	1610:00	41	2.292	110	0.728	3	""	""	2	5	69	7	""
2018	12621	3	30039	North Central (MN)	-	Opponent Totals	-	-	-	41	27	109	256	151	138	3	21	""	""	""	1610:00	28	1.565	94	0.770	4	""	""	2	2	73	3	""
2018	12621	3	496	North Park	-	TEAM	-	-	-	2	""	4	""	2	171	""	1	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	2
2018	12621	3	496	North Park	-	Totals	-	-	-	55	41	151	344	155	198	1	21	""	""	""	1737:23	12	0.622	63	0.840	12	""	""	""	3	91	3	""
2018	12621	3	496	North Park	-	Opponent Totals	-	-	-	12	9	33	162	75	195	1	23	""	""	""	1737:23	55	2.849	100	0.645	""	""	""	""	4	56	4	""
2018	12621	3	1267	Northland	-	TEAM	-	-	-	""	""	0	""	""	134	2	4	""	2	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1267	Northland	-	Totals	-	-	-	11	4	26	159	77	134	3	21	""	""	""	1596:59	51	2.874	164	0.763	4	""	""	3	""	37	""	""
2018	12621	3	1267	Northland	-	Opponent Totals	-	-	-	51	37	139	390	215	119	1	24	""	""	""	1551:59	11	0.638	66	0.857	10	""	""	""	1	122	7	""
2018	12621	3	30031	Northwestern-St. Paul	-	TEAM	-	-	-	3	""	6	""	3	215	""	1	""	6	""	""	0	""	8	1.000	""	""	""	""	""	""	""	1
2018	12621	3	30031	Northwestern-St. Paul	-	Totals	-	-	-	36	21	93	273	149	215	1	23	""	""	""	1709:29	31	1.632	99	0.762	4	""	""	8	2	107	3	""
2018	12621	3	30031	Northwestern-St. Paul	-	Opponent Totals	-	-	-	31	16	78	273	130	166	1	18	""	""	""	1709:29	36	1.895	113	0.758	3	""	""	6	3	108	3	""
2018	12621	3	511	Norwich	-	TEAM	-	-	-	3	""	6	""	3	114	""	2	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	3	511	Norwich	-	Totals	-	-	-	47	40	134	343	178	156	""	9	""	""	""	1900:00	21	0.995	103	0.831	8	""	""	1	1	121	1	""
2018	12621	3	511	Norwich	-	Opponent Totals	-	-	-	21	14	56	306	125	195	1	14	""	""	""	1900:00	47	2.226	130	0.734	5	""	""	1	2	60	3	""
2018	12621	3	515	Oberlin	-	TEAM	-	-	-	""	""	0	""	""	142	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	515	Oberlin	-	Totals	-	-	-	34	32	100	253	113	171	""	13	""	""	""	1615:00	29	1.616	94	0.764	4	""	""	""	3	80	4	""
2018	12621	3	515	Oberlin	-	Opponent Totals	-	-	-	29	16	74	280	123	176	1	18	""	""	""	1660:00	34	1.843	79	0.699	3	""	""	""	2	87	3	""
2018	12621	3	516	Occidental	-	TEAM	-	-	-	""	""	0	""	""	80	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	516	Occidental	-	Totals	-	-	-	28	17	73	215	105	139	""	18	""	""	""	1531:49	22	1.293	47	0.681	6	""	""	""	3	99	4	""
2018	12621	3	516	Occidental	-	Opponent Totals	-	-	-	22	14	58	133	68	127	1	18	""	""	""	1531:49	28	1.645	76	0.731	7	""	""	1	2	54	4	""
2018	12621	3	2713	Oglethorpe	-	TEAM	-	-	-	""	""	0	""	""	214	""	3	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	2713	Oglethorpe	-	Totals	-	-	-	51	35	137	330	148	224	""	28	""	""	""	1738:55	15	0.776	54	0.783	5	""	""	""	5	113	5	""
2018	12621	3	2713	Oglethorpe	-	Opponent Totals	-	-	-	15	7	37	166	69	255	1	31	""	""	""	1738:55	51	2.640	97	0.655	2	""	""	""	1	44	1	""
2018	12621	3	517	Ohio Northern	-	TEAM	-	-	-	""	""	0	""	""	189	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	517	Ohio Northern	-	Totals	-	-	-	46	33	125	403	164	189	1	18	""	""	""	1865:36	22	1.061	79	0.782	6	""	""	""	5	148	6	""
2018	12621	3	517	Ohio Northern	-	Opponent Totals	-	-	-	22	17	61	227	101	210	4	28	""	""	""	1865:36	46	2.219	118	0.720	2	""	""	5	""	73	""	""
2018	12621	3	520	Ohio Wesleyan	-	TEAM	-	-	-	1	""	2	""	1	240	""	""	""	5	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	520	Ohio Wesleyan	-	Totals	-	-	-	38	18	94	325	129	248	""	23	""	""	""	1873:11	25	1.201	76	0.752	6	""	""	""	4	105	4	""
2018	12621	3	520	Ohio Wesleyan	-	Opponent Totals	-	-	-	25	18	68	253	101	242	4	21	""	""	""	1873:11	38	1.826	91	0.705	2	""	""	""	1	114	4	""
2018	12621	3	524	Old Westbury	-	TEAM	-	-	-	""	""	0	""	""	250	1	""	""	4	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	524	Old Westbury	-	Totals	-	-	-	40	22	102	325	134	267	3	26	""	""	""	1755:06	20	1.026	91	0.820	6	""	""	""	2	81	3	""
2018	12621	3	524	Old Westbury	-	Opponent Totals	-	-	-	20	17	57	232	111	188	3	15	""	""	""	1755:06	40	2.051	94	0.701	2	""	""	""	1	89	3	""
2018	12621	3	525	Olivet	-	TEAM	-	-	-	""	""	0	""	""	173	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	525	Olivet	-	Totals	-	-	-	19	14	52	203	74	199	1	26	""	""	""	1837:27	50	2.449	98	0.662	1	""	""	2	3	79	3	""
2018	12621	3	525	Olivet	-	Opponent Totals	-	-	-	50	29	129	346	148	172	1	20	""	""	""	1837:27	19	0.931	55	0.743	6	""	""	1	5	129	5	""
2018	12621	3	530	Oswego St.	-	TEAM	-	-	-	""	""	0	""	""	185	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	530	Oswego St.	-	Totals	-	-	-	36	26	98	226	93	185	1	15	""	""	""	1476:34	26	1.585	65	0.714	3	""	""	""	1	81	2	""
2018	12621	3	530	Oswego St.	-	Opponent Totals	-	-	-	26	14	66	251	91	186	1	24	""	""	""	1476:34	36	2.194	57	0.613	4	""	""	""	5	72	5	""
2018	12621	3	531	Otterbein	-	TEAM	-	-	-	""	""	0	""	""	211	""	1	""	5	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	531	Otterbein	-	Totals	-	-	-	45	46	136	303	150	223	2	19	""	""	""	1623:47	12	0.665	70	0.854	10	""	""	""	1	83	2	""
2018	12621	3	531	Otterbein	-	Opponent Totals	-	-	-	12	9	33	204	82	176	1	22	""	""	""	1623:47	45	2.494	105	0.700	""	""	""	""	2	61	3	""
2018	12621	3	23008	Ozarks (AR)	-	TEAM	-	-	-	""	""	0	""	""	184	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	23008	Ozarks (AR)	-	Totals	-	-	-	22	17	61	173	85	197	2	39	""	""	""	1666:05	22	1.188	86	0.796	7	""	""	""	""	58	""	""
2018	12621	3	23008	Ozarks (AR)	-	Opponent Totals	-	-	-	22	12	56	222	108	166	4	32	""	""	""	1666:05	22	1.188	63	0.741	5	""	""	""	2	94	3	""
2018	12621	3	2751	Pacific (OR)	-	TEAM	-	-	-	""	""	0	""	""	180	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	2751	Pacific (OR)	-	Totals	-	-	-	23	16	62	176	75	205	2	29	""	""	""	1671:42	27	1.454	78	0.743	2	""	""	""	3	61	3	""
2018	12621	3	2751	Pacific (OR)	-	Opponent Totals	-	-	-	27	17	71	207	105	220	""	19	""	""	""	1671:42	23	1.238	52	0.693	6	""	""	""	3	76	3	""
2018	12621	3	1297	Pacific Lutheran	-	TEAM	-	-	-	1	""	2	""	1	179	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1297	Pacific Lutheran	-	Totals	-	-	-	32	22	86	275	118	205	""	9	""	""	""	1808:01	17	0.846	82	0.828	7	""	""	""	3	107	6	""
2018	12621	3	1297	Pacific Lutheran	-	Opponent Totals	-	-	-	17	13	47	246	99	220	1	26	""	""	""	1808:01	32	1.593	86	0.729	4	""	""	""	3	94	4	""
2018	12621	3	30190	Penn College	-	TEAM	-	-	-	""	""	0	""	""	242	""	1	""	4	""	""	0	""	4	1.000	""	""	""	1	""	""	""	""
2018	12621	3	30190	Penn College	-	Totals	-	-	-	32	22	86	268	137	273	3	35	""	""	""	2020:41	39	1.737	121	0.756	6	""	""	4	1	95	1	""
2018	12621	3	30190	Penn College	-	Opponent Totals	-	-	-	39	31	109	333	160	250	""	28	""	""	""	2020:41	32	1.425	105	0.766	9	""	""	1	3	125	4	""
2018	12621	3	30081	Penn St. Harrisburg	-	TEAM	-	-	-	""	""	0	""	""	212	2	3	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30081	Penn St. Harrisburg	-	Totals	-	-	-	47	35	129	245	115	260	2	28	""	""	""	1723:16	25	1.306	73	0.745	8	""	""	1	2	98	3	""
2018	12621	3	30081	Penn St. Harrisburg	-	Opponent Totals	-	-	-	25	21	71	200	99	242	1	19	""	""	""	1723:16	47	2.455	68	0.591	3	""	""	""	2	55	3	""
2018	12621	3	30114	Penn St.-Abington	-	TEAM	-	-	-	""	""	0	""	""	105	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30114	Penn St.-Abington	-	Totals	-	-	-	40	24	104	305	141	282	1	21	""	""	""	1904:11	23	1.087	87	0.791	7	""	""	""	2	109	3	""
2018	12621	3	30114	Penn St.-Abington	-	Opponent Totals	-	-	-	23	17	63	229	110	227	1	34	""	""	""	1904:11	40	1.891	101	0.716	4	""	""	1	2	93	3	""
2018	12621	3	25719	Penn St.-Altoona	-	TEAM	-	-	-	""	""	0	""	""	169	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	25719	Penn St.-Altoona	-	Totals	-	-	-	20	11	51	227	92	172	""	14	""	""	""	1538:17	57	3.335	112	0.663	1	""	""	""	1	75	1	""
2018	12621	3	25719	Penn St.-Altoona	-	Opponent Totals	-	-	-	57	47	161	302	169	177	""	18	""	""	""	1538:17	20	1.170	72	0.783	6	""	""	""	1	75	1	""
2018	12621	3	538	Penn St.-Behrend	-	TEAM	-	-	-	""	""	0	""	""	192	""	1	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	538	Penn St.-Behrend	-	Totals	-	-	-	49	38	136	294	146	192	2	23	""	""	""	1839:54	17	0.832	50	0.746	10	""	""	""	1	99	1	""
2018	12621	3	538	Penn St.-Behrend	-	Opponent Totals	-	-	-	17	14	48	171	67	239	""	24	""	""	""	1839:54	49	2.397	97	0.664	""	""	""	""	3	86	3	""
2018	12621	3	30044	Penn St.-Berks	-	TEAM	-	-	-	""	""	0	""	""	211	""	""	""	6	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30044	Penn St.-Berks	-	Totals	-	-	-	50	36	136	289	159	236	""	16	""	""	""	1748:51	35	1.801	104	0.748	4	""	""	""	3	89	3	""
2018	12621	3	30044	Penn St.-Berks	-	Opponent Totals	-	-	-	35	29	99	257	139	225	2	15	""	""	""	1748:51	50	2.573	109	0.686	4	""	""	""	3	103	5	""
2018	12621	3	542	Pfeiffer	-	TEAM	-	-	-	1	""	2	""	1	202	""	1	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	542	Pfeiffer	-	Totals	-	-	-	42	25	109	269	143	207	1	28	""	""	""	1474:56	20	1.220	65	0.765	4	""	""	""	1	82	2	""
2018	12621	3	542	Pfeiffer	-	Opponent Totals	-	-	-	20	11	51	179	85	177	""	25	""	""	""	1474:56	42	2.563	101	0.706	1	""	""	""	""	66	1	""
